,n_features,index,distance
0,1,34,0.017737983348397046
1,1,95,0.023802691310760127
2,1,62,0.011910939971996104
3,1,39,0.004272838108724475
4,1,64,0.004520456449724541
5,1,65,0.023421722588434474
6,1,66,0.0026737700375427664
7,1,1,0.00447488903810922
8,1,10,0.010315089912006359
9,1,81,0.00426950855701258
10,2,33,0.07448539585902682
11,2,1,0.18265122984160037
12,2,11,0.0699416268475201
13,2,11,0.04659117532484896
14,2,33,0.10099601734436378
15,2,1,0.12953568403679905
16,2,1,0.032965180017261134
17,2,69,0.1687675164718146
18,2,43,0.270257755833429
19,2,94,0.06719887128814113
20,2,80,0.09020574867075598
21,2,41,0.3670753640542034
22,2,33,0.11283365666811511
23,2,38,0.09378521048265175
24,2,94,0.13722906766047213
25,2,43,0.21058311994213183
26,2,66,0.22663402174569544
27,2,39,0.13879972600496118
28,2,99,0.1930841328315056
29,2,59,0.18485802992210698
30,2,6,0.18942620011027606
31,2,94,0.12827433072058528
32,2,6,0.2192933987373119
33,2,59,0.18262130521084968
34,2,11,0.07064103479265849
35,2,33,0.11465451234606595
36,2,69,0.17645316618032383
37,2,70,0.20458890304760427
38,2,69,0.17075822304046842
39,2,72,0.14282443700503053
40,2,41,0.11324205370046152
41,2,69,0.15000924840475713
42,2,64,0.06949030973080515
43,2,69,0.14326697277404
44,2,89,0.27965094769067333
45,2,1,0.2021811709211823
46,2,1,0.15869604761855077
47,2,10,0.10341951583843019
48,2,59,0.17619107304675546
49,2,1,0.1254306167134555
50,2,69,0.20713642370438706
51,2,81,0.047770604349829576
52,2,84,0.7890967703021572
53,2,18,0.25440004995273935
54,2,43,0.22739210943655336
55,3,94,0.6434361500335708
56,3,33,0.10000976801026751
57,3,53,0.536092951633353
58,3,33,0.11933085056429674
59,3,43,0.40160599707669464
60,3,94,0.6544663535114591
61,3,43,0.27221917314001043
62,3,43,0.33008871584216687
63,3,34,0.26582867843391744
64,3,1,0.2589454395695882
65,3,1,0.24192123234742147
66,3,1,0.22152716930404615
67,3,1,0.18270603819948733
68,3,69,0.563566256618679
69,3,50,0.8226053274968311
70,3,11,0.07762964826922168
71,3,33,0.1210540169536502
72,3,69,0.19787400035923067
73,3,70,0.6677167125857538
74,3,69,0.19281278717720512
75,3,53,0.6037193207304322
76,3,1,0.2447904374577388
77,3,69,0.17470310463773667
78,3,1,0.18648853049131084
79,3,69,0.16894918067555506
80,3,53,0.5850426226657209
81,3,1,0.20480211018621702
82,3,1,0.1620219552758711
83,3,43,0.3580772198609245
84,3,43,0.40382493420370746
85,3,1,0.12961295487251584
86,3,69,0.22566324066658974
87,3,43,0.41066932916570387
88,3,53,1.0689705218622112
89,3,50,0.6600035879338697
90,3,43,0.2854210911170969
91,3,53,0.8012460770426105
92,3,5,0.6058234110807021
93,3,44,0.4960889496887797
94,3,6,0.2654440017684327
95,3,94,0.14107056609225166
96,3,6,0.28752013410608834
97,3,6,0.27539939914881906
98,3,53,0.5385000720572478
99,3,33,0.13109276707084064
100,3,42,0.5648553420923054
101,3,72,0.5963102701622794
102,3,47,0.5331354879721155
103,3,72,0.5534484931863668
104,3,41,0.37535686458672
105,3,41,0.46708975250248325
106,3,75,0.7188781833056253
107,3,53,0.577131953008294
108,3,89,0.4814589721030121
109,3,38,0.4577307172617822
110,3,60,0.5399987047915196
111,3,10,0.250064216507655
112,3,84,0.4093648279291556
113,3,22,0.4909091087944589
