,n_features,index,distance
0,1,13,0.03261526435916695
1,1,15,0.002497184820988707
2,1,97,0.031175553650999666
3,1,95,0.04159998902246187
4,1,55,0.013292945689861294
5,1,10,0.005653409747166271
6,1,88,0.013477513409097197
7,1,33,0.01648184016176573
8,1,96,0.012520359006447213
9,1,2,0.022684882867177736
10,2,15,0.13039179429922024
11,2,13,0.06839050573268964
12,2,13,0.15430926357666924
13,2,57,0.1077193627086624
14,2,44,0.12614284235859513
15,2,19,0.24313382993701063
16,2,57,0.10280008611181195
17,2,71,0.11899828941136212
18,2,44,0.14142177149900545
19,2,97,0.09566847025415048
20,2,83,0.14270536291491742
21,2,15,0.1260978405500292
22,2,91,0.1339989808750898
23,2,27,0.0773309332768993
24,2,92,0.11106429758004188
25,2,27,0.1752924933250208
26,2,97,0.20476169712407014
27,2,13,0.1623610149066282
28,2,2,0.16332480179993572
29,2,59,0.37632043237782314
30,2,88,0.2737370630245608
31,2,97,0.16858020421593323
32,2,54,0.3390678557361218
33,2,34,0.06997733271988064
34,2,90,0.26702948219126393
35,2,96,0.2795532432811137
36,2,83,0.39185704960750334
37,2,24,0.2343868943257626
38,2,96,0.20655111075591698
39,2,58,0.10708949378111193
40,2,52,0.28630066673287485
41,2,48,0.36443523329797883
42,2,57,0.08202392001251267
43,2,26,0.22519016765022346
44,2,2,0.05776666436401208
45,2,53,0.18829493329693048
46,2,33,0.19119184900140157
47,2,96,0.18920933712104987
48,2,44,0.07085791340687508
49,2,88,0.20051568636947703
50,2,19,0.14738686176051574
51,2,19,0.18417799273555382
52,2,33,0.4130622783540348
53,2,0,0.08844156104990607
54,2,19,0.2164277994268193
55,3,15,0.16714369399548035
56,3,13,0.264390087225973
57,3,15,0.18137378388267852
58,3,4,0.3557849277590827
59,3,15,0.5969781098816999
60,3,57,0.387998477674978
61,3,26,0.25923045278332507
62,3,26,0.3517384143413287
63,3,13,0.16560451271245202
64,3,15,0.20934471087126852
65,3,59,0.5133203043573935
66,3,15,0.6060623913160933
67,3,13,0.3841063641914334
68,3,22,0.47107715875833384
69,3,16,0.6251874936583317
70,3,13,0.3094400990563975
71,3,84,0.7006363164758307
72,3,14,0.5121954382326623
73,3,13,0.40825456098317264
74,3,64,0.41564441082323045
75,3,64,0.42257101996848695
76,3,84,0.43275360720712847
77,3,79,0.5298226298647317
78,3,57,0.12020657690237958
79,3,26,0.2374791434324093
80,3,26,0.3360295047142368
81,3,84,0.6880413091874105
82,3,0,0.5946211679346002
83,3,44,0.5231961064731964
84,3,44,0.14306113732352072
85,3,79,0.6768931295191957
86,3,19,0.27646922513720185
87,3,19,0.2977144243002834
88,3,57,0.6094811276940029
89,3,40,0.5001841468862921
90,3,19,0.3186743444224636
91,3,13,0.26916884767612687
92,3,15,0.16381593272104275
93,3,50,0.4503548051603325
94,3,83,0.5322797965524017
95,3,97,0.19131081074735076
96,3,54,0.5198396474086465
97,3,97,0.20712138410742573
98,3,13,0.3752068613879528
99,3,96,0.5697208146919223
100,3,83,0.3925113761519606
101,3,13,0.46010737930631834
102,3,96,0.5376756942793129
103,3,83,0.43063634557223845
104,3,65,0.3853482050547497
105,3,83,0.5717387952273035
106,3,57,0.38301812545586345
107,3,26,0.2887649529460305
108,3,82,0.36243911306872806
109,3,59,0.881897092854521
