,n_features,index,distance
0,1,13,0.013103366744994571
1,1,53,0.02664807587064572
2,1,46,0.026189316002478646
3,1,96,0.0026345754159846635
4,1,93,0.053499678192839406
5,1,93,0.02301275102959588
6,1,38,0.004848050499812184
7,1,80,0.01030982453385143
8,1,79,0.005373312533760055
9,1,6,0.019822464869623913
10,2,19,0.34246231281401757
11,2,31,0.30903370225196225
12,2,14,0.12004942512662635
13,2,49,0.28779956489872355
14,2,64,0.24803657525647468
15,2,66,0.24615903736958397
16,2,49,0.24997671814554834
17,2,71,0.17566025207511907
18,2,31,0.15265496643946003
19,2,53,0.3559026248419111
20,2,36,0.12788026191167165
21,2,29,0.19761582228594002
22,2,72,0.2212219968327015
23,2,29,0.12066821614934993
24,2,42,0.20759485883771933
25,2,42,0.1547230991680603
26,2,6,0.2452737404278856
27,2,51,0.12173910932859212
28,2,93,0.21351205617021396
29,2,93,0.2079778095693033
30,2,93,0.2321697547993869
31,2,23,0.25352898162969484
32,2,33,0.28904524166841844
33,2,43,0.18411612734718738
34,2,93,0.2884780854125922
35,2,83,0.07137182654542173
36,2,96,0.06808642866373221
37,2,78,0.18445938211516832
38,2,89,0.19553130714046338
39,2,89,0.1811310671388574
40,2,93,0.05823918162790015
41,2,93,0.11848978034855827
42,2,9,0.25422879586251546
43,2,30,0.09002157619090119
44,2,59,0.3137292895271744
45,2,69,0.06329422164251444
46,2,93,0.2831872508257071
47,2,55,0.24114639602686824
48,2,72,0.3465991276072918
49,2,63,0.22556591035122528
50,2,87,0.07052972241573537
51,2,81,0.15552984647356208
52,2,80,0.0379991511951698
53,2,23,0.18288892958608066
54,2,89,0.08219619153174179
55,3,46,0.5609271684474261
56,3,36,0.34910879442636644
57,3,36,0.46697293541021667
58,3,66,0.6237327913871116
59,3,63,0.548701193580972
60,3,19,0.3704448763472345
61,3,19,0.5216291451983588
62,3,6,0.5641426560181106
63,3,31,0.46470908814804224
64,3,68,0.5251163007458629
65,3,16,0.47652260749983416
66,3,82,0.5789085339855231
67,3,31,0.5361308568342782
68,3,46,0.5802204607737842
69,3,31,0.31996761250247113
70,3,36,0.4494833154147413
71,3,64,0.3754173483347363
72,3,66,0.4273773974358158
73,3,66,0.48812448166207517
74,3,85,0.4609560282602064
75,3,31,0.37915200943482164
76,3,66,0.4639377913122744
77,3,66,0.43723080560133587
78,3,49,0.3727690523176625
79,3,66,0.4822083716330786
80,3,22,0.48208908643232395
81,3,66,0.3052817757270056
82,3,66,0.38576033019206635
83,3,66,0.36681207572443114
84,3,66,0.44393530663881947
85,3,66,0.35319050880363945
86,3,66,0.3323907370194715
87,3,90,0.3634558006163766
88,3,79,0.3594287744679749
89,3,31,0.4639375015030964
90,3,66,0.4629958919319009
91,3,36,0.4955085506461831
92,3,93,0.5613871626125739
93,3,93,0.5593057459828293
94,3,63,0.4028324622984449
95,3,63,0.4263795956773923
96,3,87,0.49212247393281755
97,3,53,0.5132238345705312
98,3,36,0.33571204678265076
99,3,93,0.5919925042791433
100,3,25,0.5868116933445938
101,3,93,0.6554318963347856
102,3,95,0.5188518253772466
103,3,66,0.7340672875514033
104,3,72,0.46041510994983376
105,3,29,0.20899736225239465
106,3,93,0.5933766056251064
107,3,30,0.2380508208354364
108,3,72,0.5059473321734236
109,3,69,0.3797837910454572
110,3,42,0.4267304086260245
111,3,42,0.4036613105642534
112,3,72,0.36194607919324007
113,3,63,0.2920319061877457
