,n_features,index,distance
242,4,39,0.6677768263792155
243,4,84,1.2576839496345078
244,4,79,1.2633865812174117
245,4,15,0.9204603193507391
246,4,22,0.9589862944892489
247,4,4,0.7156213248716589
248,4,59,0.7686612060443759
249,4,61,0.9476895239600931
250,4,79,0.8818160027659587
251,4,61,0.4485801112433924
252,4,21,1.0697616827026148
253,4,61,0.9263432063149725
254,4,85,0.5427875318542996
255,4,18,0.6590883289861191
256,4,84,0.7860652630478305
257,4,78,0.4109925579098859
258,4,21,0.7101630412953513
259,4,76,1.1245265485070877
260,4,98,1.0013240351013644
261,4,78,0.6793849058151178
262,4,4,1.0691874514968098
263,4,78,0.6604136760376023
264,4,78,0.6616545942521834
265,4,92,0.37683704995812894
266,4,92,1.5455526814056482
267,4,4,0.6855947879562921
268,4,40,0.7326095580588241
269,4,4,0.8147974764300776
270,4,14,1.1800563386972394
271,4,76,1.083521825421537
272,4,98,0.6284892643278139
273,4,76,0.9403048142996213
274,4,18,0.6386454147280761
275,4,78,0.374518981199103
276,4,78,0.37670286151811533
277,4,18,0.5150786993886285
278,4,4,0.7346257444072979
279,4,78,0.34130253313448894
280,4,76,1.1209612386242112
281,4,15,1.2874674434453728
282,4,4,0.9760311412096683
283,4,83,1.4060948665804307
284,4,4,1.0707434346915403
285,4,15,1.1058413084180472
286,4,76,1.1837800083983105
287,4,83,0.8049023160772316
288,4,76,1.0542716471164963
289,4,83,1.4123471268425003
290,4,78,0.6588617221132338
291,4,78,0.660105557819004
292,4,21,1.0644040329664675
293,4,4,1.0110744580317468
294,4,78,0.64056359614922
295,4,15,0.8971220101945732
296,4,76,1.1595259504662812
297,4,56,1.1682053009671898
298,4,39,0.42082495246104423
299,4,18,1.5435999143129355
300,4,59,1.5207180460959868
301,4,15,0.9029110145583843
302,4,54,0.6026611444800113
303,4,4,0.5908891321718321
304,4,54,0.7093576624009906
305,4,61,1.4641069731296408
306,4,83,1.1487814602317972
307,4,15,0.6168961676674811
308,4,21,0.9718248308544299
309,4,21,0.9626587709767788
310,4,99,0.7772586448035403
311,4,18,0.4919153327650599
312,4,18,0.9315527084306838
313,4,78,0.33828976409660394
314,4,50,0.31872687348544765
315,4,76,0.6530965170703925
316,4,58,1.303444997807673
317,4,76,0.8659115508146931
318,4,66,0.4534562876271496
319,4,76,0.6782008636565812
320,4,14,0.6480964497715884
321,4,76,0.7558545299163432
322,4,66,0.9442961957013668
323,4,76,0.5305371504666585
324,4,14,1.1452037938096726
325,4,78,0.6953620957114833
326,4,14,0.5698799997666629
327,4,64,1.1909633445547818
328,4,76,0.7776486489733723
329,4,78,0.6780497002417087
330,4,79,1.0904066102811483
331,4,76,0.7172735823354187
332,4,56,0.8519916462563714
333,4,76,0.4739567380537071
334,4,30,0.8377643949082001
335,4,30,0.9212065881813807
336,4,79,1.0283827873414029
337,4,30,0.6527699098767796
338,4,76,0.7402045276620102
339,4,66,0.7740084890541294
340,4,14,1.0680076910771201
341,4,79,0.674274590675724
342,4,14,0.3923160880946205
343,4,21,1.1738636202604364
344,4,76,0.6077960178646197
345,4,56,0.5901930834865419
346,4,18,0.6019360775033628
347,4,18,0.9940507006060192
348,4,78,0.4048081518185942
349,4,21,0.859009479816184
350,4,15,1.3073415329463027
351,4,90,0.8366469031542337
352,4,66,0.942606404068079
353,4,76,0.672272676571936
354,4,84,1.5226215327860182
355,4,95,1.3027445072463033
356,4,24,1.2686988296082935
357,4,22,1.473422965266971
358,4,76,0.8804648231985331
359,4,66,0.7374245655746481
360,4,14,1.169638037502557
361,4,88,0.9669713430944373
362,4,14,0.6175148771898678
363,4,83,1.2396013703555078
364,4,76,0.7724840201912099
365,4,85,0.8195325559198012
366,4,83,1.3884377072256393
367,4,14,1.1281787733778488
368,4,78,0.6765382039222826
369,4,21,1.0624199057711134
370,4,61,1.6826585215214218
371,4,79,1.1974986895708006
372,4,15,0.9310304860988581
373,4,87,1.324062139757656
374,4,76,0.7347767572344691
375,4,56,0.6411824956655175
376,4,30,0.9780561066083006
377,4,84,1.420832777212289
378,4,9,1.0834920206251573
379,4,54,0.7463356500988549
380,4,83,1.4860829930838524
381,4,61,0.970535289596317
382,4,79,0.6957309122160286
383,4,21,0.9696512840442497
384,4,18,0.9067797550847067
385,5,4,1.2084600201392677
386,5,14,1.329088619691198
387,5,78,0.7220877805175963
388,5,4,1.1559220030019988
389,5,78,0.7042678013518088
390,5,78,0.7054315803948907
391,5,57,1.1917563316263362
392,5,18,1.6605800604491106
393,5,4,0.8142690488154041
394,5,40,0.9185612075762949
395,5,4,0.9256828820836716
396,5,14,1.2314731493398177
397,5,21,1.2687023704673412
398,5,98,1.081817048418891
399,5,21,1.221127697425096
400,5,18,0.8067200866448122
401,5,78,0.44733810457172757
402,5,78,0.4491680736643558
403,5,18,0.7129063045077509
404,5,4,0.8559607788513947
405,5,78,0.4199218161127506
406,5,15,1.3840022662552114
407,5,15,1.3333551385151612
408,5,4,1.0703413750747737
409,5,82,1.4762083966485755
410,5,4,1.1573613841497161
411,5,15,1.158942840211181
412,5,21,1.4143706991429374
413,5,83,1.1013120108198422
414,5,15,1.2211450583394399
415,5,83,1.599920252215659
416,5,78,0.7028126929626611
417,5,78,0.7039788775147662
418,5,21,1.1739325170400272
419,5,4,1.1023907792929422
420,5,78,0.6856884374371736
421,5,15,0.9618167230031782
422,5,39,1.2765003626164815
423,5,56,1.3454296584695107
424,5,39,0.6694214063529297
425,5,18,1.620379593771138
426,5,59,1.5264961395494034
427,5,15,0.9672185935370925
428,5,82,1.0480479592716503
429,5,4,0.7363041743088863
430,5,59,1.1009954986303736
431,5,61,1.464949554156068
432,5,78,1.2605092367053317
433,5,15,0.7076894722657993
434,5,21,1.0906901993847264
435,5,21,1.082531070458107
436,5,99,0.9830660864011425
437,5,18,0.6963548140512683
438,5,18,1.0539069128853646
439,5,78,0.4174767981767942
440,5,21,0.7413141024404077
441,5,66,1.056843353555531
442,5,14,1.4946610154014315
443,5,4,1.1961162629937572
444,5,66,0.6678489459430371
445,5,66,0.8787525424585153
446,5,14,0.7375785810691169
447,5,64,0.8347624858320929
448,5,66,1.0639994901430654
449,5,14,0.7265366539074172
450,5,84,1.1619553304096806
451,5,78,0.7371399844504963
452,5,14,0.6698928042451617
453,5,64,1.1910889168085703
454,5,64,1.010097680448632
455,5,78,0.72083167835583
456,5,79,1.2327028588338516
457,5,28,1.3208101200652078
458,5,56,1.0822971431045096
459,5,56,1.077770051092324
460,5,30,1.37168377426796
461,5,79,1.2663973219054625
462,5,79,1.1781939228040514
463,5,30,1.267192073229087
464,5,4,0.9095093691138559
465,5,66,0.9162361873100657
466,5,14,1.1245592840065286
467,5,79,0.886124136937507
468,5,14,0.5271670209935945
469,5,21,1.274016251128529
470,5,14,1.117348168416779
471,5,56,0.8909574717554668
472,5,18,0.7779822451978909
473,5,84,1.0249534811710297
474,5,78,0.47298684157405246
475,5,21,0.9914932655256534
476,5,15,1.352555134269731
477,5,90,1.0080845495689463
478,5,66,1.0625000907288358
479,5,66,1.2062712211931708
480,5,84,1.5249488754421805
481,5,95,1.479768546508727
482,5,15,1.3564017805483406
483,5,22,1.4735666450579752
484,5,4,1.1444666302885804
485,5,66,0.8855476270204714
486,5,14,1.2214934685941745
487,5,78,1.390017090791804
488,5,14,0.710857073254682
489,5,64,1.3440985003028012
490,5,90,1.12226381977438
491,5,85,0.8301259792669673
492,5,83,1.5788539114166145
493,5,84,1.1668756374672373
494,5,78,0.719410073525385
495,5,21,1.1721338086359232
496,5,61,1.683391715407879
497,5,79,1.3283722648249288
498,5,15,0.9935196392213375
499,5,26,1.5611853669128652
500,5,39,1.2811798493493218
501,5,56,0.9255227352309627
502,5,30,1.46159534170299
503,5,84,1.4233265687850818
504,5,79,1.2779504902426226
505,5,54,1.2911098924746967
506,5,61,1.6051237305891077
507,5,61,0.9718059043898795
508,5,79,0.9025581779837095
509,5,21,1.0887539767171073
510,5,18,1.032075024731486
511,5,76,1.1250512064615015
512,5,14,1.8301866613966704
513,5,4,1.1259352559121076
514,5,4,1.6421707254529
515,5,76,1.1398076890491373
516,5,14,1.2882522376636432
517,5,76,1.1876536645613733
518,5,98,1.0238627370283158
519,5,76,1.058619301059774
520,5,14,1.5972027263296646
521,5,78,0.6992141578307056
522,5,78,0.7003863341816611
523,5,21,1.2695208922093963
524,5,4,1.1564449712714422
525,5,78,0.6819995530471467
526,5,92,1.5530179387200773
527,5,76,1.1634803601553776
528,5,56,1.2989884689061355
529,5,76,1.0314262678919481
530,5,18,1.5979861213115518
531,5,18,1.587314865428959
532,5,14,1.75598010248568
533,5,4,1.3781811038895606
534,5,4,0.8150112750223748
535,5,40,1.2175908405692046
536,5,14,1.5427913818266967
537,5,78,1.2585063738181594
538,5,14,1.1804561544660237
539,5,21,1.1929672469209296
540,5,76,1.0993730740213221
541,5,21,1.1422425315209412
542,5,18,0.6425259862813301
543,5,18,1.0191414999998671
544,5,78,0.41138988093707757
545,5,21,0.8849363478065728
546,5,15,1.3406738947078054
547,5,76,1.2573790640001812
548,5,83,1.548601719598924
549,5,76,1.1362903274322973
550,5,83,1.9352064371065218
551,5,83,1.6701242454989633
552,5,15,1.3445545325446249
553,5,4,1.5433663630053824
554,5,4,1.0709061367607393
555,5,4,1.604940635905407
556,5,83,1.554280836535396
557,5,83,1.2083376845924048
558,5,15,1.1718103397983264
559,5,83,1.2701595105144343
560,5,76,1.1983057698274577
561,5,99,1.112320359906119
562,5,83,1.415787021980709
563,5,14,1.5850401144258761
564,5,78,0.6804968300624367
565,5,21,1.0834902442725851
566,5,83,2.006416544415837
567,5,83,1.7521410876098285
568,5,15,0.9772831596983971
569,5,82,1.588429180382083
570,5,39,1.1715756728199396
571,5,56,1.1715785376185097
572,5,18,1.545209491544917
573,5,18,1.7359383994645905
574,5,59,1.6748996147710942
575,5,54,0.7522880108787308
576,5,83,1.5116667248755844
577,5,61,1.4798312440106682
578,5,27,1.247942786984486
579,5,21,0.9926926341541107
580,5,18,0.9342173868421324
581,5,14,1.4853376586167564
582,5,76,0.86659279520287
583,5,66,0.9754670665052907
584,5,76,0.6790704457769822
585,5,84,1.6586161017239043
586,5,95,1.5553472519066565
587,5,14,1.4529150580927375
588,5,4,1.6331084427733682
589,5,76,0.8856660903255688
590,5,66,0.7789891878320526
591,5,14,1.1864658838524313
592,5,78,1.3882010912741658
593,5,14,0.6488241505398176
594,5,64,1.3931154866309718
595,5,76,0.7784071428971653
596,5,66,1.1370562234061774
597,5,61,2.111623191615329
598,5,14,1.1456157730553669
599,5,78,0.7158949720533556
600,5,21,1.2678578021763967
601,5,14,1.710800800823536
602,5,79,1.2006746582038337
603,5,79,1.1072481102517016
604,5,87,1.536631496071642
605,5,76,0.7410013506293739
606,5,56,0.8566110026675614
607,5,30,0.9816490516777726
608,5,84,1.5656937189613245
609,5,79,1.1446415231015088
610,5,70,1.2858974571119646
611,5,61,1.772128569900682
612,5,14,1.0684494364812311
613,5,79,0.701183303810106
614,5,21,1.1911972813138567
615,5,18,0.9965482791460317
616,5,14,1.7760214217940629
617,5,95,1.7311622324785707
618,5,15,1.3635968454132328
619,5,83,1.8129840332737366
620,5,76,0.8811348158785016
621,5,66,1.1356532846607716
622,5,83,1.9178265861031967
623,5,84,1.6620667665123752
624,5,15,2.0076079384668866
625,5,4,1.5956669261169774
626,5,83,1.5325872826586076
627,5,14,1.1700414133226276
628,5,78,1.3788682921254325
629,5,21,1.345284257238653
630,5,61,1.984630529881536
631,5,83,1.9896588174486887
632,5,61,1.6963581526411162
633,5,79,1.2128540363270943
634,5,87,1.3809605029906993
635,5,18,1.7227713726384655
636,5,61,1.6187172406039276
637,6,57,1.8186072943311908
638,6,14,1.8637533019688215
639,6,4,1.2086041829696657
640,6,4,1.6999172221377175
641,6,4,1.286304312911903
642,6,14,1.3355100085326124
643,6,21,1.574538607006809
644,6,98,1.3504163340057607
645,6,14,1.3294436163710865
646,6,14,1.6355579182775242
647,6,78,0.7407748315340599
648,6,78,0.7418813447121022
649,6,21,1.3626609647761965
650,6,4,1.237076732529117
651,6,78,0.7245483440598838
652,6,14,1.8173401083571286
653,6,26,1.5123287955945963
654,6,56,1.4604274658580778
655,6,56,1.4570756878391784
656,6,18,1.6722706050000864
657,6,18,1.6620763563852208
658,6,14,1.7909380992572062
659,6,4,1.4465051073895858
660,6,4,0.9258710757980868
661,6,40,1.3377463819958169
662,6,14,1.5824659247150072
663,6,78,1.282062871104356
664,6,14,1.2318562771939376
665,6,21,1.2916394471348245
666,6,21,1.284757124466736
667,6,21,1.2449416090660723
668,6,18,0.8097956381024863
669,6,18,1.132068341340308
670,6,78,0.47863195323843
671,6,21,1.0140384355821472
672,6,15,1.3847996242864946
673,6,83,1.9796203301414474
674,6,83,1.7213912084980267
675,6,15,1.437260152531229
676,6,83,2.076064633138398
677,6,83,1.8314844804565051
678,6,15,1.3885569482233402
679,6,4,1.6046724279560522
680,6,4,1.1575119110997178
681,6,4,1.6639796619449294
682,6,14,1.6527586373869219
683,6,78,1.3919480978297814
684,6,15,1.2220486814899354
685,6,21,1.434981265090031
686,6,21,1.428789571151983
687,6,99,1.2647310039577193
688,6,83,1.6029576720420775
689,6,14,1.6236826412155145
690,6,78,0.723134045836895
691,6,21,1.1912651756021913
692,6,61,2.0203389393619666
693,6,15,1.7988937601876736
694,6,15,1.036988853220276
695,6,82,1.5956378016676687
696,6,39,1.2820378059219582
697,6,56,1.348359599843405
698,6,18,1.6219129770747622
699,6,18,1.8045529804299738
700,6,59,1.6801475553943455
701,6,54,1.2945598105724663
702,6,83,1.6882407096873444
703,6,61,1.4806648770756285
704,6,78,1.2719515331483613
705,6,21,1.1093242425334804
706,6,18,1.0562629683564406
707,6,14,1.5265061792048216
708,6,14,1.816805706890963
709,6,66,1.0917580353013514
710,6,66,1.2321198902400472
711,6,84,1.6607528755075296
712,6,95,1.7063636113354401
713,6,14,1.4949766958310813
714,6,4,1.6911644084605038
715,6,4,1.2747145875602564
716,6,66,0.9204475892563739
717,6,14,1.2376164383972628
718,6,78,1.4095918495572386
719,6,14,0.7382180798172792
720,6,64,1.393222838874726
721,6,14,1.2310677458248105
722,6,66,1.2382634877098444
723,6,61,2.1122074876353727
724,6,14,1.1985110156017094
725,6,78,0.7565398360527268
726,6,21,1.3611116837747796
727,6,14,1.7466632575124053
728,6,79,1.3312360411607023
729,6,79,1.2476249997849076
730,6,26,1.7086014145681312
731,6,28,1.3601115710505611
732,6,56,1.0859372682492605
733,6,30,1.4640020682615047
734,6,84,1.5679571302187032
735,6,79,1.2809269998093054
736,6,4,1.5021818246641447
737,6,61,1.772824761704738
738,6,14,1.1249788235173386
739,6,79,0.9067677695939473
740,6,21,1.290004872928074
741,6,18,1.111772371086786
742,6,14,1.810592512333131
743,6,95,1.8680188369597148
744,6,15,1.407003860795677
745,6,83,1.9626338200629931
746,6,90,1.367113699418361
747,6,66,1.2369753404047428
748,6,83,2.059873593479414
749,6,84,1.6641991097683084
750,6,15,2.0373397218108433
751,6,4,1.6550368001012885
752,6,83,1.7069985898402047
753,6,14,1.221879725642179
754,6,78,1.4004016136638513
755,6,21,1.4335101471363247
756,6,61,1.9852522025156127
757,6,61,2.124173821555211
758,6,61,1.6970854278695593
759,6,79,1.342231230402292
760,6,87,1.8213331222309206
761,6,18,1.791890212827125
762,6,61,1.6194793831610264
763,6,14,1.856284670987711
764,6,76,1.2610266568350275
765,6,57,2.2503230622267014
766,6,76,1.1403253162491622
767,6,14,2.0826078605665264
768,6,78,2.500772686362606
769,6,14,1.830444477625986
770,6,4,1.6422768166028765
771,6,4,1.209104365076327
772,6,4,1.700272877121572
773,6,14,1.6270421362658614
774,6,78,1.3901346208815253
775,6,14,1.2886184842545767
776,6,21,1.5141786461153104
777,6,76,1.2021326202480036
778,6,78,1.3815560850066952
779,6,61,2.3889148720216182
780,6,14,1.597498143695977
781,6,78,0.719637134512882
782,6,21,1.2855654241596293
783,6,14,2.0411771603016966
784,6,61,2.3623951965606573
785,6,14,1.7831645141476105
786,6,26,1.7506839303154162
787,6,76,1.1782564059599079
788,6,56,1.302022921054614
789,6,18,1.5995409720285183
790,6,18,1.7844722119363812
791,6,18,1.7749225090917453
792,6,4,1.4469230526392933
793,6,61,2.094851171481304
794,6,14,1.5430972159769802
795,6,78,1.269966716020519
796,6,21,1.2100272791407176
797,6,18,1.0215777377740662
798,6,83,2.041099817828472
799,6,83,1.7917531938088977
800,6,15,1.395586244201886
801,6,83,1.8340132850305417
802,6,76,1.2710640110963112
803,6,93,1.873346077701265
804,6,83,1.9377183590829852
805,6,14,2.073294749001638
806,6,15,2.0294714195523595
807,6,4,1.6050491879058493
808,6,83,1.5574072697049763
809,6,14,1.6151042469540033
810,6,78,1.380814890341042
811,6,21,1.3619856041931275
812,6,83,2.2049756709777384
813,6,83,2.0088394247959016
814,6,61,2.031155519508621
815,6,15,1.807210481937192
816,6,26,1.8886007126589894
817,6,18,1.737369794841986
818,6,61,1.966775855919212
819,6,14,1.7871486355209245
820,6,95,1.9284409500976076
821,6,14,1.4856553201272114
822,6,26,2.2424200072376084
823,6,76,0.8863321512930664
824,6,66,1.163072460256489
825,6,30,2.3732799166618146
826,6,14,1.7602938536993806
827,6,95,2.253764489593785
828,6,4,1.691521903789135
829,6,61,2.1272335062731518
830,6,14,1.1868635404556456
831,6,78,1.3985990979096883
832,6,21,1.5127845461714022
833,6,61,2.1225559557644256
834,6,61,2.253027275009872
835,6,14,1.7110766055953284
836,6,79,1.2159898999432655
837,6,87,1.5859217242979162
838,6,30,1.7582040764470874
839,6,61,1.7851417171310404
840,6,83,2.0246291824640745
841,6,14,1.7762870997641633
842,6,15,2.0421370445233333
843,6,21,2.274670821174004
844,6,61,2.4237265880907524
845,6,61,2.001231677487973
846,6,61,2.1344642744043685
847,7,14,1.889387714258074
848,7,76,2.0681742317607115
849,7,57,2.2708037562014214
850,7,14,1.8851045809207518
851,7,14,2.112166815367309
852,7,78,2.5127098800658736
853,7,14,1.8640064755029324
854,7,4,1.700019709573153
855,7,4,1.2864397522746789
856,7,4,1.756109827790158
857,7,14,1.664709965198134
858,7,78,1.4114960774642038
859,7,14,1.335863298772729
860,7,21,1.5930783350231863
861,7,21,1.587503382356563
862,7,78,1.403048156173707
863,7,61,2.3894313618979073
864,7,14,1.6358464090975922
865,7,78,0.7600819152521151
866,7,21,1.3776211630790884
867,7,14,2.071327437848177
868,7,61,2.3629174831525734
869,7,14,1.8175997467981444
870,7,26,1.7748399247409217
871,7,26,1.808611582949024
872,7,56,1.4631271399414099
873,7,18,1.673756449917656
874,7,18,1.8512888504002118
875,7,18,1.8420855695986422
876,7,4,1.5121442361246236
877,7,61,2.0954401442445962
878,7,14,1.5827640926560413
879,7,78,1.2933144908812217
880,7,21,1.307412568944226
881,7,18,1.1342620538299761
882,7,14,2.125514070843956
883,7,83,1.9430388349886212
884,7,15,1.4380279804226854
885,7,83,1.9820759663590273
886,7,76,2.0743095583771307
887,7,93,2.091406251576821
888,7,83,2.078406323575063
889,7,14,2.102984610329605
890,7,15,2.058887503059089
891,7,4,1.6640843627001414
892,7,83,1.7293171515021362
893,7,14,1.653044126323993
894,7,78,1.4023183211778114
895,7,21,1.4491950852794016
896,7,61,2.2779789441501532
897,7,83,2.144867418131918
898,7,61,2.031762956618109
899,7,15,1.8401829347911793
900,7,26,1.911014177458077
901,7,18,1.8059299921293464
902,7,61,1.9674031703954258
903,7,14,1.821508550759424
904,7,95,2.052183275950153
905,7,14,1.5268152754238744
906,7,26,2.2613292602912214
907,7,14,1.8170654216920068
908,7,66,1.2621953722049972
909,7,61,2.5292514118812126
910,7,84,1.7894663220490592
911,7,95,2.36051394290101
912,7,4,1.7476384699314471
913,7,61,2.1278135157166362
914,7,14,1.2379976650657725
915,7,78,1.419833211753129
916,7,21,1.5917533390270202
917,7,61,2.1231372430453614
918,7,61,2.25357490876022
919,7,14,1.7469334003507477
920,7,79,1.3450654999650982
921,7,26,1.9756660309518383
922,7,18,1.8389479283718384
923,7,61,1.785832835877083
924,7,83,2.159662874903095
925,7,14,1.8108531182384666
926,7,15,2.071373268169577
927,7,21,2.327936630123138
928,7,61,2.4242356612493894
929,7,61,2.0018481946532685
930,7,61,2.1350423195252577
931,7,14,2.105579508136216
932,7,61,2.639241138411911
933,7,14,1.8565388630085646
934,7,26,2.2932914017738035
935,7,76,1.2746724437936194
936,7,93,2.341522558536011
937,7,26,2.6804313928076553
938,7,14,2.0828344319726098
939,7,78,2.506559633385221
940,7,4,1.7003753431204658
941,7,61,2.402724318895017
