,n_features,index,distance
78,3,39,0.24711519730588238
79,3,93,0.5045203002479263
80,3,39,0.25920869918635103
81,3,89,0.2745388709706532
82,3,39,0.18440918559241817
83,3,63,0.36529836142331235
84,3,39,0.2003246782730823
85,3,82,0.445609235822139
86,3,63,0.3176617775466114
87,3,93,0.5625803236051529
88,3,61,0.54234469912369
89,3,39,0.1923674441384678
90,3,27,0.3702951496997702
91,3,91,0.7258216360188496
92,3,59,0.3450012762927767
93,3,99,0.3965272826830971
94,3,37,0.2346187553943665
95,3,83,0.6270776801265042
96,3,37,0.15580158217280166
97,3,85,0.2869048477359139
98,3,7,0.451013269379649
99,3,86,0.34398798860076185
100,3,65,0.503495471546877
101,3,62,0.7016040871558379
102,3,19,0.6793108585516903
103,3,86,0.6376919717666394
104,3,76,0.31209314045614095
105,3,76,0.37546945712102914
106,3,76,0.4829764809349801
107,3,93,0.3263057970322594
108,3,76,0.3230316790799675
109,3,76,0.3496936303780933
110,3,14,0.33818492351597035
111,3,57,0.36452959755401704
112,3,56,0.22876409705156187
113,3,76,0.5080844299361783
114,3,70,0.17409494664330752
115,3,76,0.35948987815577943
116,3,61,0.3781800722230394
117,3,14,0.30206746301742826
118,3,93,0.35196095838103536
119,3,9,0.5875393140734766
120,3,62,0.732934992459875
121,3,44,0.4168280513712342
122,3,44,0.522341337106879
123,3,62,0.840456160883059
124,3,91,0.6894935417887513
125,3,39,0.652392738497421
126,3,34,0.7577258742905177
127,3,39,0.6499934938776825
128,3,22,0.4247714098287087
129,3,39,0.6546867732570071
130,3,90,0.5499455994563988
131,3,62,0.6087223889329973
132,3,37,0.5437613782081541
133,3,99,0.47720926275484593
134,3,6,0.3646818993583167
135,3,37,0.25574690747682416
136,3,94,0.8204203261449099
137,3,8,0.3722990113302656
138,3,39,0.6312137949285949
139,3,85,0.7739462255421665
140,3,86,0.3317720458988198
141,3,29,0.3250129229346609
142,3,68,0.4382384416252747
143,3,29,0.28260544859382625
144,3,68,0.4492364288148248
145,3,87,0.5677781908289237
146,3,87,0.4865093494846629
147,3,19,0.33905607992959097
148,3,28,0.541119164874325
149,3,68,0.3651016948857452
150,3,29,0.3646731123420504
151,3,68,0.3782323159971813
152,3,29,0.6980447277055954
153,3,68,0.3784317377748538
154,3,79,0.6385401802216527
155,3,76,0.40632835596335576
156,3,39,0.26546550852838696
157,3,87,0.6999866425410981
158,3,39,0.2767583155256407
159,3,68,0.24271087837359404
160,3,93,0.2481654355917929
161,3,68,0.2620477203431264
162,3,34,0.40317345574709734
163,3,68,0.2623354780195265
164,3,93,0.22684228120147626
165,3,87,0.42173101734655555
166,3,63,0.3587422238220645
167,3,76,0.39161000003266044
168,3,61,0.4673532823935968
169,3,14,0.1667978912792849
170,3,61,0.5078635714654416
171,3,34,0.4603155866236988
172,3,68,0.100330548279315
173,3,93,0.28104648453610503
174,3,61,0.3253345337506184
175,4,59,1.0403523639141594
176,4,59,0.4636636370431993
177,4,85,0.6356894566576314
178,4,37,1.1041069901639164
179,4,39,1.0627501716991816
180,4,85,0.8447593013360732
181,4,85,0.42258777088159705
182,4,16,0.7573844375532885
183,4,97,0.793779179308472
184,4,65,0.658614782546767
185,4,65,1.0251515720911812
186,4,19,0.8012926536200279
187,4,65,0.9245878313059598
188,4,97,0.6995065083577284
189,4,93,0.6233312482388371
190,4,36,0.8389699408672784
191,4,93,0.5865040502274513
192,4,93,0.6151529745918589
193,4,63,0.7401645270673036
194,4,46,0.5426280708627204
195,4,63,0.730666324558277
196,4,85,0.643031367761396
197,4,82,0.8304353558157545
198,4,93,0.6095217033565075
199,4,93,0.6371364752379396
200,4,61,0.6206635929482985
201,4,61,0.6337177324387393
202,4,93,0.6011555904928803
203,4,97,0.8847189343765194
204,4,97,0.8991743930791435
205,4,44,0.6778995038046103
206,4,44,0.7474239662328194
207,4,44,1.0584204811127311
208,4,39,0.9395128838184386
209,4,39,0.6570561405914463
210,4,22,0.8893628108405272
211,4,39,0.65467398659797
212,4,22,0.5986803113877281
213,4,39,0.6593339500757064
214,4,39,0.9512373373700872
215,4,39,0.6336709364641974
216,4,85,0.9595725369570938
217,4,85,0.6210809935806598
218,4,44,0.7159938432795917
219,4,22,0.8984919677984342
220,4,39,0.9528121314511275
221,4,8,0.7248554138617933
222,4,39,0.6360325003904442
223,4,85,0.8338217989926117
224,4,97,0.5568168285568407
225,4,60,0.7153635496394398
226,4,39,0.74269832166908
227,4,17,0.8106374634238328
228,4,39,0.7468092299941286
229,4,63,0.9174237437163527
230,4,39,0.7242524587472258
231,4,19,0.5436595437738702
232,4,39,0.7284674687285335
233,4,44,0.7863685215033063
234,4,17,0.6662538070314987
235,4,41,0.8228245691902598
236,4,87,1.0353702661597683
237,4,41,0.6639963341334917
238,4,23,0.9605661982375936
239,4,39,0.7615064275175342
240,4,39,0.27672806663401034
241,4,39,0.8460242574190386
242,4,39,0.2875789489120375
243,4,0,0.6955086379625395
244,4,93,0.5468981725868272
245,4,93,0.5775151880209025
246,4,39,0.8441755155064546
247,4,39,0.2820937941474517
248,4,93,0.5375583208332249
249,4,39,0.7414230391490434
250,4,63,0.4124968779959637
251,4,63,0.6622618249059343
252,4,61,0.6786915493425103
253,4,39,0.22916748392352393
254,4,63,0.6516290934592122
255,4,87,1.006557147857945
256,4,41,0.598367205401858
257,4,93,0.5625821310941628
258,4,61,0.5899539706075383
259,4,59,0.997066740397423
260,4,62,0.7910523298053006
261,4,1,0.9493879371344702
262,4,62,0.8497605788539658
263,4,62,0.8915921958409726
264,4,91,0.918306474314307
265,4,97,1.0168197500485634
266,4,34,1.0754737603352291
267,4,34,1.0346302511142211
268,4,34,1.090652150336189
269,4,59,0.797448565418994
270,4,37,0.5744295386719684
271,4,62,0.6775788013999052
272,4,37,0.5469894583295342
273,4,99,0.5190598945970006
274,4,13,0.943231231672405
275,4,37,0.2625404954988187
276,4,13,1.0259301111166894
277,4,62,0.7926448683368015
278,4,13,0.9764475763722057
279,4,85,0.8011241884176996
280,4,86,0.4695337581878504
281,4,29,0.7886921611718913
282,4,87,0.8492440956726913
283,4,29,0.7721837634879243
284,4,86,0.7132918509502497
285,4,87,0.801834696261229
286,4,62,0.7172396872286017
287,4,19,0.707147437395359
288,4,86,0.6401224517688032
289,4,87,0.8161558969937306
290,4,70,0.7119147893316605
291,4,65,0.8308812864282603
292,4,62,0.8268044654753115
293,4,87,0.8263304587518885
294,4,70,0.8411337574346541
295,4,76,0.4186358041454135
296,4,76,0.5172474305572274
297,4,87,0.9003044517735824
298,4,76,0.3723279320316161
299,4,76,0.5577813992318476
300,4,93,0.38862880875381767
301,4,76,0.42685275433329883
302,4,34,0.8631593966466017
303,4,76,0.523920071945617
304,4,93,0.3753714002313398
305,4,76,0.5407665034238788
306,4,37,0.5804991780976744
307,4,76,0.4043656708700354
308,4,61,0.5563313882102955
309,4,14,0.34153897203269584
310,4,61,0.5907714703382003
311,4,70,0.8511556292169877
312,4,76,0.5471523997888837
313,4,93,0.4104063767061255
314,4,61,0.4437657961072008
315,4,97,0.924477165438985
316,4,6,1.117210643258442
317,4,39,0.9555241589587674
318,4,9,1.13563431544268
319,4,9,0.821573935312065
320,4,39,1.1786775901970454
321,4,62,0.8097576365048964
322,4,62,0.8535520090705053
323,4,39,0.9445054125517486
324,4,44,0.5790810266819103
325,4,44,0.9470724180350104
326,4,94,0.8309330729715713
327,4,62,0.9082292029395053
328,4,39,0.9428497924795345
329,4,94,1.2178722789753054
330,4,39,0.9702152650284932
331,4,39,0.6618187396914573
332,4,39,1.0378741086881527
333,4,39,0.6664287457794299
334,4,34,0.7591858647778573
335,4,22,0.8124083497831099
336,4,39,0.9717593047292199
337,4,34,0.7805392246017223
338,4,39,0.6640802135587963
339,4,54,0.9840107149739841
340,4,90,0.8758413271494805
341,4,37,0.5833779351330046
342,4,39,0.9577353357369407
343,4,62,0.7496000772441491
344,4,39,0.6433842996465101
345,4,85,0.9213908734931013
346,4,34,0.8115313210292755
347,4,39,0.9561026253275864
348,4,94,1.2401400555204345
349,4,39,1.0246937274860335
350,4,87,0.7082423201621915
351,4,87,0.6449236057268708
352,4,87,0.8203326277372247
353,4,86,0.6336416237880799
354,4,68,0.4382399594723268
355,4,29,0.3765071899201606
356,4,68,0.4492379095028095
357,4,29,0.7042993873871516
358,4,68,0.4494058239777924
359,4,87,0.8935935843032922
360,4,87,0.6006840861771368
361,4,87,0.7860283291923859
362,4,87,0.6805980290119147
363,4,87,0.7294928426297258
364,4,87,0.6144371003202258
365,4,87,0.7965877937531048
366,4,29,0.7410521347140409
367,4,68,0.37843349549881683
368,4,70,0.8296721809314989
369,4,87,0.8110016530351479
370,4,76,0.5790038937331604
371,4,87,0.7836525531040086
372,4,76,0.45423418355628714
373,4,87,0.7269323195053685
374,4,39,0.2983000572832911
375,4,87,0.7942436042234753
376,4,34,0.5009466685957222
377,4,68,0.2623380136158136
378,4,93,0.3098617407122779
379,4,87,0.8086992462709484
380,4,87,0.6879865633165875
381,4,87,0.5645340150124686
382,4,63,0.6479765163466327
383,4,61,0.5218496002988825
384,4,87,0.7738794383377255
385,5,59,1.0440786237057174
386,5,97,1.0844175130749154
387,5,16,1.350189216566703
388,5,39,1.2727815223820556
389,5,16,1.4303970640555252
390,5,59,1.2646072018405345
391,5,97,1.017440569465742
392,5,39,1.2943427748731395
393,5,39,1.0825939232134911
394,5,59,1.2258210777458567
395,5,59,0.855501199392084
396,5,37,1.222282937885051
397,5,39,1.0700235649601892
398,5,85,0.9816244999587289
399,5,85,0.6546363920712713
400,5,13,1.169554602624518
401,5,37,1.1103755207688912
402,5,13,1.237216797903203
403,5,39,1.3345427335562183
404,5,39,1.0714237795585926
405,5,85,0.8591076752725627
406,5,97,0.8230988604404919
407,5,16,0.8916825356804441
408,5,97,1.1003052991467352
409,5,16,1.0090206067088847
410,5,39,1.1406733098723414
411,5,87,1.0945539685480485
412,5,87,1.0546884199702329
413,5,19,0.8250237405153955
414,5,87,1.1021614985689474
415,5,65,1.0328129269231463
416,5,65,0.86338693002825
417,5,65,0.9330752670913499
418,5,65,1.1673042897700245
419,5,87,1.112623717613934
420,5,65,1.0800584321940823
421,5,93,1.0596344645071674
422,5,39,0.9055329904060353
423,5,93,1.038397974898646
424,5,39,0.9089077102258798
425,5,87,1.103399631967966
426,5,93,0.6233328795673769
427,5,93,0.6503614840731002
428,5,93,1.1104899082446043
429,5,39,0.9071871265330017
430,5,93,0.6151546276083627
431,5,87,1.0264177351719315
432,5,63,0.7553701472399881
433,5,63,0.9159809548853529
434,5,61,0.7427703158398715
435,5,61,0.7537125518980488
436,5,61,0.7689044535899289
437,5,93,1.1228167892592822
438,5,13,0.9982411866394366
439,5,93,0.6371380712195723
440,5,61,0.6626697596688155
441,5,97,0.9251599525077007
442,5,39,1.1926636245338174
443,5,39,0.9587141935940148
444,5,39,1.2483234862314578
445,5,39,0.961902351589275
446,5,39,1.1812651473219196
447,5,39,0.9444965494854685
448,5,39,1.2374378179401155
449,5,39,0.9477325366285104
450,5,44,0.7881224196224669
451,5,44,1.0875423108326765
452,5,39,1.1825336503080932
453,5,44,1.1321851111421402
454,5,39,0.9460825639570066
455,5,39,1.2386487957051837
456,5,39,0.9733571529192516
457,5,39,0.6664161844159783
458,5,39,1.0408117755530966
459,5,39,0.670994604930551
460,5,39,0.9717506902381001
461,5,22,0.915420499788351
462,5,39,0.9748962165136241
463,5,39,1.0393095828333068
464,5,39,0.6686621095030425
465,5,39,1.0422512355298492
466,5,39,0.9577265951040296
467,5,37,1.2265137995742523
468,5,39,0.9609180297839732
469,5,39,1.0262091579987367
470,5,39,0.64811252393114
471,5,85,0.9722279435403457
472,5,44,1.111686882268124
473,5,39,0.9592907363271395
474,5,39,1.2487663264524327
475,5,39,1.027669072120974
476,5,87,1.0279672630996908
477,5,39,0.7530692525482238
478,5,39,1.098313215987124
479,5,39,0.7571238525683202
480,5,60,0.9922419439227558
481,5,17,0.8793084643038186
482,5,39,1.03606245046067
483,5,39,1.0968897744309276
484,5,39,0.7550574713007269
485,5,39,1.0996774100823778
486,5,87,0.9570427792540972
487,5,63,0.9297348319532425
488,5,28,0.9798539497463037
489,5,87,1.0427220710160223
490,5,39,0.7369210350901796
491,5,63,1.057768244386823
492,5,87,1.0936734486574233
493,5,41,0.8376112199991436
494,5,65,1.0133434681578533
495,5,39,1.085866699957215
496,5,39,0.7695971661285806
497,5,93,1.0165534735168709
498,5,39,0.7735651408301031
499,5,39,0.8533140120167139
500,5,39,0.30836570953978804
501,5,39,0.8568944112890546
502,5,93,1.0900910267306652
503,5,39,0.7715427946307644
504,5,93,0.5775169487673842
505,5,39,0.8550691720191812
506,5,87,1.014117853723182
507,5,39,0.7538030982544338
508,5,63,0.6792137049120363
509,5,61,0.7173075588037334
510,5,87,1.07424340585263
511,5,97,1.1054884815828878
512,5,16,1.3752380978759462
